Id,PostHistoryTypeId,PostId,RevisionGUID,CreationDate,UserId,UserDisplayName,Comment,CloseReasonTypes,Text,is_functional_issue_1,is_functional_issue_2,arbitration
63704503,4,23271363,d42046b6-9120-468d-bc76-0ddfad3aa150,2014-04-25T12:14:33.480,3459475,,edited title,,Java code in Android: Facebook Newsfeed Issue,0,0,0
63780579,4,23271363,d7d3fc2a-2af1-4321-b0e4-63fe7198283d,2014-04-26T11:23:14.517,3459475,,edited title,,Facebook API. Java Code for Android Project Incorrect.,0,0,0
63376609,1,23204952,5877d979-10cb-45f3-af24-f6dac036f830,2014-04-21T19:57:32.793,1818434,,,,How to change the lcoation of a .chm file at runtime,1,1,1
63450038,4,23204952,a916a05f-ac15-43c5-a842-719265ccea31,2014-04-22T16:05:19.577,127742,,Title misspelled,,How to change the location of a .chm file at runtime,1,1,1
66902078,1,24120359,b50cda95-e723-4fe5-9d41-0f5e80d33f1c,2014-06-09T12:31:18.903,3579438,,,,"Add/show/delete records in file functions, not working",0,0,0
66904349,4,24120359,00dfeff2-8ebc-4d27-ba27-97c2a5b3a3bf,2014-06-09T13:04:19.733,360840,,"Fixed grammar and typos in text and title, without changing the meaning.  Tried to reformat the code.  Left comment for the user to indicate that his code needs work.",,Record add/show/delete for file functions not working,0,0,0
156976677,1,46413770,0f968a5c-8917-4af5-85c5-3bac6cff9a08,2017-09-25T20:36:50.907,2901200,,,,R - multiply a dataframe element-wise by a row,1,1,1
156979858,4,46413770,36bd03e7-1f13-4365-90af-6b689faa8b2f,2017-09-25T21:35:18.797,7128934,,deleted 9 characters in body; edited title,,multiply a dataframe element-wise by a row,1,1,1
137825830,1,42099907,2ebe7253-4211-4140-baf7-ce263b83ff75,2017-02-07T21:00:03.483,1086315,,,,state value is returning null after being set,0,0,0
137826268,4,42099907,b461d0d3-6007-4955-924f-7493ec635c03,2017-02-07T21:06:14.983,1086315,,added 1069 characters in body,,state value is returning null after being set. Need state value for another function,0,0,0
129748001,1,40158618,40664bd7-fd96-4536-935b-2b403dd56cfa,2016-10-20T15:27:33.133,864233,,,,Create foundation grid within LI elements,1,1,1
130116867,4,40158618,c19af030-4096-4d14-8618-0f76ae43ec93,2016-10-25T19:58:22.227,4952806,,edited tags; edited title,,Create foundation grid within list elements,1,1,1
38712219,1,15861882,0db2125c-4051-47b9-a89c-6f32d48b524f,2013-04-07T11:32:57.350,2100621,,,,SQL SERVER changed my strings before running the query,0,0,0
38712574,4,15861882,5d3c0b5c-c7c0-4850-bf11-394f5ced8fec,2013-04-07T11:48:23.993,13302,,added 25 characters in body; edited title,,SQL Server changed my strings before running the query,0,0,0
152744383,1,45390081,c9b6679d-37a6-40b4-89ad-898d65b7d05e,2017-07-29T13:58:12.707,2013891,,,,Mercurial (hg): tranform multiple repos to single repo,1,1,1
152748057,4,45390081,cb2aa59a-81f2-4424-9d9f-45dd7d0b231d,2017-07-29T15:25:54.537,2013891,,edit typo in title,,Mercurial (hg): transform multiple repos to single repo,1,1,1
46747774,1,18655262,4a17e30d-37d1-41d6-8c00-f3a0ef1a89bb,2013-09-06T10:11:32.937,799275,,,,".NET 4.0 MVC load error, what the hell is this?",0,0,0
116535984,4,18655262,fc245f63-ff88-47ac-81ac-67296682954c,2016-04-25T08:04:06.733,3919155,,Removed strong language,,".NET 4.0 MVC load error, what is this?",0,0,0
43882702,1,17712537,81c65146-5171-43cb-a919-910d8abbe33c,2013-07-18T00:26:38.607,2580851,,,,C# Hiding a process (Process dosen't hide),1,1,1
43889296,4,17712537,af71bb8f-4a1c-4460-86fd-8adb4f501219,2013-07-18T04:54:44.100,13302,,edited body; edited title,,C# Hiding a process (Process doesn't hide),1,1,1
156550738,1,46314451,4190f1b3-6c9e-4e20-9938-c1d2de1ef297,2017-09-20T06:07:36.700,6475704,,,,no result while printing collections in python using pymongo,0,0,0
156551268,4,46314451,1e5954c5-2e09-4873-8ca3-af1e6a2dc3b3,2017-09-20T06:14:59.477,2313887,,edited tags,,No result while printing collections in python using pymongo,0,0,0
3691448,1,1842308,4232424f-c052-453d-adbf-07ea58d25d9d,2009-12-03T19:28:19.427,24717,,,,Having <link> outsite of <head>?,1,0,0
3692693,4,1842308,47e16476-ffdd-4755-89d6-c5a3a1dbd35a,2009-12-03T21:06:11.740,24717,,added 78 characters in body; edited title,,Having <link> in <body>?,1,0,0
150523337,4,1842308,d4145653-6d9a-462e-92a8-3e8a2753f0b9,2017-06-30T03:55:41.503,1591669,,deleted 92 characters in body,,Having stylesheet <link> in <body>?,1,0,0
139861803,1,42602374,13b71828-21c1-4ce7-9d51-453db9dc4dae,2017-03-04T22:59:39.287,7659748,,,,Why is that I can visit https webpage containing public files but I can't download them using python script?,0,0,0
139975221,4,42602374,1e794289-859d-49f8-b446-2e21998218fb,2017-03-06T16:31:46.657,4985733,,added 2 characters in body; edited title,,Why is that I can visit https webpage containing public files but I can't download them using Python script?,0,0,0
130519133,1,40347649,5d74170f-6df6-4a32-a46a-2f97050c97c2,2016-10-31T17:48:06.093,2489065,,,,How to isolate component from activity when he needs start the intent for result?,1,1,1
130520709,4,40347649,9db9e5d2-7d6f-4eb0-9c1b-2e32d5999bbc,2016-10-31T18:13:48.440,2489065,,edited title,,How to isolate component from activity when it needs start the intent for result?,1,1,1
33824768,1,14097690,4ffde0ff-ccf5-49cd-98a0-0c871e9094de,2012-12-31T05:12:44.917,,user1382306,,,COUNT(DISTINCT) with WHERE bug? (sum of non-duped percentiles),1,0,0
33838314,4,14097690,62e0665a-8daf-4b9a-b3f0-f0e15131c923,2012-12-31T14:09:56.097,,user1382306,details,,COUNT(DISTINCT) with correlated WHERE,1,0,0
33845325,4,14097690,510bce16-e954-4e03-85e1-502ffcc0f104,2012-12-31T18:47:16.677,,user1382306,details & progress,,COUNT(DISTINCT) with WHERE,1,0,0
33847386,4,14097690,8d6acb1a-c072-40be-9162-49999b8b2552,2012-12-31T20:35:26.973,,user1382306,details,,percentile by COUNT(DISTINCT) with WHERE only works with a view,1,0,0
33847909,4,14097690,6a9571b2-2403-44e5-96f4-a7b7b748d445,2012-12-31T21:03:34.730,,user1382306,better title,,percentile by COUNT(DISTINCT) with correlated WHERE only works with a view (or without DISTINCT),1,0,0
109221342,1,34987020,0e5cf25d-324b-4ff4-a8fc-ab981a53c582,2016-01-25T07:16:30.563,3514797,,,,C++ Char Array shows error while copying data,0,0,0
109222696,4,34987020,64e54ed2-ee0a-48bb-a149-a9df88446795,2016-01-25T07:41:24.613,997358,,Reformatted code; copyedit,,C++ char array: error while copying data,0,0,0
33857385,1,14109454,1c3d395b-d1f5-4df2-b1f5-892fab6f3269,2013-01-01T09:54:46.913,328333,,,,Rails string array and Postgre,1,1,1
33864869,4,14109454,c7017357-c255-4198-9bdd-e62b19a89be1,2013-01-01T16:27:44.543,328333,,edited title,,Rails string array and postgresql,1,1,1
33866488,4,14109454,be1e9522-3d90-4efc-a6ec-13fe99e5423b,2013-01-01T17:39:44.893,128421,,added 10 characters in body,,Rails string array and PostgreSQL,1,1,1
85374014,1,28930008,217f33ff-0d11-4aaa-9fbc-e28e4c86f999,2015-03-08T18:07:09.570,1706305,,,,"Index not found (Stripe payment, Jquery, PHP)",0,0,0
85381498,4,28930008,ab21f193-6d45-4cbe-9c90-8023b0b4ea33,2015-03-08T21:09:15.060,1706305,,"EDIT:  I just ended up embedding the PHP on my form page and the token was successfully.  If anyone know's how to make the 'stripe-token' POST to a new page, i'd still like to know",,"Index not found (Stripe payment, Jquery, PHP) [Ghetto Fix = Read Edit Notes]",0,0,0
19679330,1,8730154,95a0db23-a978-4893-9467-b8fb741812dd,2012-01-04T16:22:21.123,1130310,,,,Wpf: Binding when using XPath and UpdateSourceTrigger=Explicit,1,1,1
19679841,4,8730154,65d1b8bc-e19c-48bf-a938-de20bba3e92c,2012-01-04T16:35:18.577,546730,,edited title,,Binding when using XPath and UpdateSourceTrigger=Explicit,1,1,1
53134305,1,20444365,0094352d-4a33-40f9-be07-7d54814a63ec,2013-12-07T17:34:46.267,2982914,,,,index out of rangeMust be non negative and les than size of collection parameter name index,1,1,1
53134554,4,20444365,4f27b99a-806a-4e7e-8d4f-b5812faab9fd,2013-12-07T17:40:23.260,2486495,,alignment and grammer,,index out of rangeMust be non negative and less than size of collection parameter name index,1,1,1
53134991,4,20444365,5c293ac3-c74e-47ba-a3e7-539b6606ef39,2013-12-07T17:50:03.720,809009,,added 4 characters in body; edited title,,Adding rows from db to a datagridview,1,1,1
73909933,1,25946850,dd6c5776-28d0-48c9-ba39-60fc815d0e8b,2014-09-20T08:32:11.430,416797,,,,keystroke string with return in it,0,0,0
73972193,4,25946850,ce9f1cae-3a52-4e31-a83b-1bb7d18df95a,2014-09-21T18:34:34.523,416797,,edited title,,keystroke string with new line in it,0,0,0
172626206,1,50154445,47cb8feb-327b-4ee7-8c1b-054a425e2e22,2018-05-03T11:52:03.040,9444609,,,,Arraylist.add gridview column value c# wpf,1,0,0
172626573,4,50154445,f36fb504-ac1d-453f-8dad-8b475cbd33a9,2018-05-03T11:55:49.993,2846483,,deleted 38 characters in body; edited tags; edited title,,ArrayList.Add GridView column value,1,0,0
134599530,1,41322901,c3245fc8-e4f0-49fe-8003-dd98fcf68813,2016-12-25T16:47:42.140,7340082,,,,How do i get my text to align my picture?,1,1,1
134603194,4,41322901,f7f612f9-f1aa-408a-8cfe-6584e9f9d47d,2016-12-25T18:56:57.367,6677244,,fixed problem with image added and improved formatting ,,How do I get my text to align my picture?,1,1,1
13467283,1,6208659,cbe3e1c5-3080-4ad6-974c-cf86534738c4,2011-06-01T22:53:53.053,39803,,,,juery ajax request with relative urls in Rails,0,0,0
13467411,4,6208659,86e699d7-a4a9-4a08-ac53-86d6172d8d24,2011-06-01T23:00:55.070,154877,,edited title,,jQuery AJAX request with relative URLs in Rails,0,0,0
25410200,1,10980050,c6bc489f-d0c8-4ee3-ba2b-5ba4a0e1fafb,2012-06-11T12:24:06.437,983399,,,,"CSharp, preventing wpf form from hanging",1,1,1
25410310,4,10980050,a8173ee7-960a-45a5-8478-c0e95309324c,2012-06-11T12:26:09.027,546730,,edited title,,Preventing wpf form from hanging,1,1,1
25415026,4,10980050,fd781ad3-f14d-4690-b6a0-80614ace3dc0,2012-06-11T14:15:42.100,592318,,Form is used in Winforms,,Preventing wpf window from hanging,1,1,1
107541157,1,34563465,a18f3062-0770-4980-92f8-7f7373013eef,2016-01-02T06:56:25.183,5735559,,,,Android Quiz app Code Help me Figure out how to Randomize it please,1,1,1
107542436,4,34563465,bc7d22b1-292e-46d7-9ad5-b93dcdaebbac,2016-01-02T07:47:22.787,5735559,,edited title,,How to randomize my Questions using this code? PLEASE HELP T_T,1,1,1
107543600,4,34563465,ba00fcaf-44c6-4794-95f8-9f66a1cd72df,2016-01-02T08:40:18.683,,user180100,fix title and grammar; edited tags,,How to randomize my Questions using this code?,1,1,1
95503384,1,31520854,87015d62-c36f-4129-a9fe-2fa612e29308,2015-07-20T15:47:06.260,,user5135360,,,"Dynamically Filling a Data Grid With Indexes (WPF, C#, MVVM)",1,1,1
95506314,4,31520854,5814148b-1e68-476a-9dde-9233653be837,2015-07-20T16:25:00.707,4315707,,Heading Correctio dont give tas in heading,,Dynamically Filling a Data Grid With Indexes through Observable Collection,1,1,1
95506316,4,31520854,b76cf177-1a89-4231-8ee0-07e248389e1e,2015-07-20T16:25:00.707,56499,,Heading Correctio dont give tas in heading,,Dynamically Filling a Data Grid using a collection of values with row+column coordinates,1,1,1
21550105,1,9474910,44596b30-1c88-4fc7-8b42-f8f3b19185e2,2012-02-28T01:05:11.467,469718,,,,"how do you find using regular expression, characters beginning with and ending with any characters",1,1,1
21550226,4,9474910,374a8cb6-f305-42c5-865b-048192cf3b4b,2012-02-28T01:12:03.410,211563,,added 6 characters in body; edited title,,"How do you find using regular expression, characters beginning with and ending with any characters",1,1,1
161642716,1,47540851,0653c578-d761-4cc0-bd9f-2285b6034ae2,2017-11-28T21:01:05.573,3803805,,,,Are multiple HTTP status codes allowed if the server changes its mind?,0,0,0
161686357,4,47540851,02f5847c-8ee9-4d3e-afc4-cfc21003c78a,2017-11-29T11:19:53.183,3803805,,Clarify the question refers to a single response,,Are multiple status code headers allowed in a single HTTP response?,0,0,0
162373923,1,47718021,8f6d067e-6998-4a79-b269-3dda281b9dc5,2017-12-08T16:04:42.427,4669116,,,,jquery fileupload check for init before destroy,1,1,1
162374096,4,47718021,737cae68-3f7c-435f-a6a6-c442b956dbb5,2017-12-08T16:07:21.677,7079025,,added 10 characters in body; edited title,,jQuery file upload check for init before destroy,1,1,1
92067210,1,30646237,8dcc6c11-45fe-49f6-89b7-ffad1d525f59,2015-06-04T14:13:23.533,3265472,,,,"Regular expression(s) to ensure all links have target=""_blank""",1,1,1
92076450,4,30646237,4552dcf1-b95e-42ec-9ce2-6418ef11fd21,2015-06-04T15:55:41.993,3832970,,added 3 characters in body; edited title,,"Regular expression to ensure all links have target=""_blank""",1,1,1
107577449,1,34571102,b303325d-b8ba-426c-8699-67c76cf0fb16,2016-01-02T21:52:22.260,3654356,,,,Rounding in C Wrong Output,1,0,0
142417691,4,34571102,a87bd643-49b0-4be9-8069-e16ce196dae1,2017-04-05T21:25:08.420,3654356,,edited title,,Where do I wrong ? I don't get expected output,1,0,0
171738401,1,49944697,352c59c5-b3c4-40ac-aac9-37aca44bf4e3,2018-04-20T15:08:20.937,9675474,,,,Andriod package error for Visual studio 2017 V15.6.6,0,0,0
171748069,4,49944697,0ab6c123-47e2-47ee-9a56-63276723cd64,2018-04-20T17:38:13.123,5275867,,formatting,,Android package error for Visual studio 2017 V15.6.6,0,0,0
78871673,1,27243273,77773ce0-b5da-4989-b127-5e7178ee554e,2014-12-02T06:35:34.017,1559530,,,,compulsory asterisk in textview android,0,0,0
166041396,4,27243273,6d8fa52d-7d73-488b-bd84-e6f31a43c41d,2018-02-02T18:20:40.993,,user8660130,Improved understanding,,Compulsory asterisk in textView android,0,0,0
166041399,4,27243273,f4a94226-6691-4716-8a34-96e9b251b62f,2018-02-02T18:20:40.993,543136,,"Improved code formatting, updated tags, fixed language",,Compulsory asterisk in Android TextView,0,0,0
30039118,1,12728974,9ee84599-69ab-4962-b199-669aece9bf44,2012-10-04T13:59:35.580,680026,,,,Sharepoint 2010 sends 404 after deployment,1,0,0
30039967,4,12728974,f44735c2-55bf-417e-aceb-3b355c4cbb72,2012-10-04T14:15:36.570,680026,,edited title,,Sharepoint 2010 sends error 404 (once) after deployment,1,0,0
30040317,4,12728974,cbaa2b70-7e61-431b-9bc5-e33c5e9c8eec,2012-10-04T14:23:14.850,680026,,better title,,Sharepoint 2010 sends error 404 once per user after deployment or application pool restart,1,0,0
160804230,1,47340799,44ad6cd8-e9a7-48ae-8ee7-055af97ac95c,2017-11-16T23:18:31.497,992006,,,,sapui5 select XML node by attribute,1,1,1
160855622,4,47340799,65575b78-56a7-4ee0-9add-e2f31c15d901,2017-11-17T15:01:27.447,842181,,edited tags; edited title,,SAPUI5: Binding Attributes of XMLModels,1,1,1
34603299,1,14381121,74f89f86-2535-4a95-80be-917758bb36c3,2013-01-17T14:22:18.047,278174,,,,"Fragment xml android:fragment=""${packageName}.${activityClass}$GeneralPreferenceFragment""",0,0,0
34615446,4,14381121,f0a9f26f-27a8-4402-af27-d2eb7aa15fbb,2013-01-17T18:13:17.643,278174,,edited title,,Fragment android:fragment Unable to instantiate fragment,0,0,0
19429688,1,8634004,65be0b9f-9d0b-4d8a-9be1-fdcc9107eb95,2011-12-26T08:09:26.463,1022965,,,,How to draw multi-colum UITableView,1,1,1
24760669,4,8634004,90d09802-ac9f-4526-9d9e-9837b10ab24f,2012-05-23T23:47:42.707,275567,,"spelling, clarity",,How to draw multi-column UITableView,1,1,1
24760672,4,8634004,33db0a2f-fc95-493c-98a2-7e805b6a0e37,2012-05-23T23:47:42.770,128421,,edit for readability,,How do I draw a multi-column UITableView?,1,1,1
179831195,1,51866330,5b24b44f-728f-4df5-8651-42a32ffd3fb8,2018-08-15T20:58:04.197,1883795,,,,"One-liner for creating a variable based on the sum of other variables defined in a regular expression? [python, pandas]",1,1,1
179832637,4,51866330,1f5d2825-640c-4214-9d23-6038458cccc3,2018-08-15T21:28:23.740,3001761,,edited title,,One-liner for creating a variable based on the sum of other variables defined in a regular expression?,1,1,1
6966499,1,3350985,4647a2a9-8c8a-41a5-8f63-9288a845b0c5,2010-07-28T08:09:33.090,125148,,,,How can i create a snmp trap handlers using c# ?,1,1,1
25486692,4,3350985,c08165cc-42a7-44f0-b4bd-371e5b4aeb4d,2012-06-13T06:34:09.177,851273,,deleted 3 characters in body; edited title,,How can I create a snmp trap handlers using c#?,1,1,1
176515990,1,51081715,de879430-0395-466d-8cfa-a7eeec0b46d3,2018-06-28T11:24:42.383,7357920,,,,issue in adding Android Studio Project to new git Repository,1,0,0
176609194,4,51081715,b339ddbe-db48-45df-bd89-b3344b05872c,2018-06-29T15:14:36.617,1000551,,correct tags,,Adding Android Studio Project to new git Repository,1,0,0
111833411,1,35651630,f0ea268b-3583-4a93-8f86-5ea12978b22c,2016-02-26T12:22:07.383,77095,,,,Decode utf-8 in tarfile,1,1,1
111834099,4,35651630,0b42f414-015d-448f-afcf-246bab45b2b1,2016-02-26T12:30:06.587,77095,,edited title,,Decode utf-8 files in tarfile,1,1,1
111835352,4,35651630,b2ebd968-1f37-496d-9269-b908eb66c86c,2016-02-26T12:47:30.733,841339,,fixing identation,,Decode utf-8 in tarfile,1,1,1
80607445,1,27691852,e81fece7-4fdd-4cd5-a108-4806bcf55dac,2014-12-29T15:43:24.877,1779053,,,,Is there any IIS caching for active directory?,0,0,0
80610702,4,27691852,ad57e3e6-93ea-4f2a-a279-9fa243044e28,2014-12-29T16:43:32.080,13302,,added 4 characters in body; edited title,,Is there any IIS caching for Active Directory?,0,0,0
173561879,1,50377259,270b5a4c-aa98-47cc-b999-88aaf13630a6,2018-05-16T17:54:02.387,1023548,,,,Java(script) save variable outside of program,1,1,1
173590479,4,50377259,3d457ae5-b8bc-46a5-ae0b-6f4ec67b45f2,2018-05-17T06:00:24.453,7093090,,Correct question title,,Javascript save variable outside of program,1,1,1
39106162,1,16003840,9f9e3680-49b0-4609-a9ed-ac4efc7eff27,2013-04-14T20:13:59.747,2273032,,,,Using Compass (sass) features with no compass project,1,1,1
39106663,4,16003840,f9d6ba5e-6a46-4539-8189-5ff4691f0fc4,2013-04-14T20:28:30.050,2273032,,edited tags,,Using Compass (sass) features without compass project,1,1,1
47242807,1,18793327,078cf48b-f206-4ca7-90dc-6d7a28d583ee,2013-09-13T18:56:06.583,651174,,,,ALTER TABLE split() in mysql,1,1,1
47243109,4,18793327,f5d77a3a-2190-46c1-b7b1-78d4259a8557,2013-09-13T19:01:32.637,651174,,edited title,,UPDATE TABLE split() in mysql,1,1,1
183530767,1,52756049,f1269795-63ba-466e-a89d-2a45b77cb4b8,2018-10-11T08:54:24.680,7727376,,,,Build failed with an exception when using cloud_firestore,0,0,0
184080180,4,52756049,3de71344-ecf0-42e5-9563-b33bf505aff3,2018-10-19T06:38:06.033,7727376,,edited title,,Gradle issue in flutter when using firebase,0,0,0
176181141,1,50999749,5de248b6-9d78-45a3-8884-b4dbbb09b9ed,2018-06-23T09:21:32.540,3131852,,,,How to globally import macros Rust 2018 without extern crate?,1,1,1
176181987,4,50999749,ce22f759-6968-432c-9c6e-9b519b50f060,2018-06-23T09:49:50.200,3131852,,edited title; deleted 10 characters in body; added 9 characters in body,,How to globally import macros in Rust 2018 without extern crate?,1,1,1
184749755,4,50999749,97021c0a-3955-4233-8782-3301ac957c91,2018-10-29T14:14:06.050,155423,,widen the title,,"How to import macros, derives, and procedural macros in Rust 2018 without using extern crate?",1,1,1
