Id,PostHistoryTypeId,PostId,RevisionGUID,CreationDate,UserId,UserDisplayName,Comment,CloseReasonTypes,Text,Edit Action,Edit Object,Edit Constraint,Others
1536886,4,796796,2d521b9f-532e-4cf3-b1a6-3f8c119f9e62,2009-04-28T08:25:48.347,85931,,added 8 characters in body; edited title,,Programmatically remove firefox's license agreement dialog,0,1,0,0
3431851,4,796796,99eb3948-0f7c-46e0-ba0b-c4535c35ea58,2009-11-11T19:43:27.053,63550,,Added links to Selenium [Wikipedia]. Minor edit: grammar/spelling/case/punctation/etc.,,Programmatically remove Firefox's license agreement dialog,0,1,0,0
9236008,1,4379634,ee9bacb6-0ca3-4cc6-a9da-1863a9740fc4,2010-12-07T17:27:21.970,8741,,,,Staring web development with Google Chrome.,0,0,0,0
9236105,4,4379634,fc5f83c9-3d58-4de2-8361-67069396bddc,2010-12-07T17:31:17.490,212700,,fixed typo in title,,Starting web development with Google Chrome.,1,0,0,0
168178690,1,49096929,570ff65f-72de-4c92-8fed-4c9061838376,2018-03-04T15:23:06.170,6871095,,,,How to access the field used to groupby() the dataframe in python,0,0,0,0
168359249,4,49096929,61944bee-bbdf-40c1-ba34-037b4dbe8a6f,2018-03-06T21:46:34.413,6871095,,added 43 characters in body; edited title,,How to print only Category column[no other columns]?,1,1,1,0
122371214,1,38307770,4f27fd5f-fa8b-4858-8171-e3208f67d9f4,2016-07-11T13:06:45.940,3881822,,,,SELECT DISTINCT Users in Table 1 whcih don't exist in Table 2,0,0,0,0
122374233,4,38307770,0100b07d-6bef-4f99-98a4-7c1265528380,2016-07-11T13:42:51.177,13302,,added 120 characters in body; edited title,,SELECT DISTINCT Users in Table 1 which don't exist in Table 2,0,0,0,1
76142863,1,26531317,19dd827e-798e-4657-809f-1a08e57b4b68,2014-10-23T15:11:22.253,1938988,,,,Using Reflection to Cast Delefate to a Generic,0,0,0,0
76144216,4,26531317,3a20823c-0087-41be-a2e3-8009cc74446c,2014-10-23T15:28:18.580,13302,,added 4 characters in body; edited title,,Using Reflection to Cast Delegate to a Generic,0,1,0,0
85783127,1,29038475,d357efa0-6431-495e-b984-7006a305eeb2,2015-03-13T17:29:52.590,3052832,,,,Call a function every 10 seconds in C,0,0,0,0
85789891,4,29038475,5129dfb1-beeb-448d-b088-5c294217d4b5,2015-03-13T19:19:57.907,168986,,edited tags; edited title,,Call a function every 10 seconds in C - mbed platform,0,0,1,0
38974550,1,15958174,64766191-652a-4401-98a5-4b03a6129a88,2013-04-11T20:22:36.207,823287,,,,gcm send message through javascript,0,0,0,0
38993484,4,15958174,bbb59bba-1237-49ef-9118-dd97b408c5be,2013-04-12T07:08:40.347,823287,,edited question for better understanding,,gcm message through javascript,1,0,0,0
117189818,1,37001612,7c8d9778-dd88-4cd9-90cb-0d12bec4b6b2,2016-05-03T10:24:35.993,5582521,,,,How to make PHLivePhoto from Mov File? Swift,0,0,0,0
117193502,4,37001612,93b10397-434d-418f-aa4f-f7dbce13d1f6,2016-05-03T11:12:44.480,465677,,Removed tag from title.,,How to make PHLivePhoto from Mov File?,0,0,1,0
58437356,1,21886804,c5c73396-9a87-4080-afa8-df4b3e9f9727,2014-02-19T16:42:27.567,3329045,,,,moitoring service with WMI,0,0,0,0
59050870,4,21886804,68f0bcca-dbc0-40d5-b429-6c0159021fac,2014-02-26T20:10:15.517,200586,,Spelling and tidying,,Monitoring service with WMI,1,0,0,0
125737112,1,39156071,a4b18ab6-2972-46bf-89de-6b465b6c5a8d,2016-08-25T23:09:19.187,6495061,,,,c# Download part of a file using HttpWebRequest without headers,0,0,0,0
125737151,4,39156071,38ba3fe2-9e0e-4490-8ecf-5e2a8411a648,2016-08-25T23:11:15.860,369,,edited title,,Download part of a file using HttpWebRequest without headers,0,0,1,0
22918802,1,10011035,2fac320e-d3e6-4d63-80c3-307db660b4bf,2012-04-04T12:24:15.417,1312812,,,,Understanding parameter handling in a python memization decorator,0,0,0,0
22918835,4,10011035,9e246f26-7041-4a4d-a435-6b543a295a2e,2012-04-04T12:24:53.620,279627,,edited title,,Understanding parameter handling in a python memoization decorator,0,0,1,0
79019193,1,27282920,aac4951d-998f-4226-8890-b38bc5085bd3,2014-12-03T22:32:09.847,4227893,,,,"Getting back sums of specific entries. Yes I posted recently. I thought it was solved, but alas no",0,0,0,0
79019535,4,27282920,0f14cfde-4946-489a-a32c-48ff8c271811,2014-12-03T22:37:55.687,1699210,,added 127 characters in body; edited title,,Getting back sums of specific entries.,0,0,0,1
79071913,4,27282920,72ae1a9b-8dd0-4178-88c9-14868780fc68,2014-12-04T14:53:00.103,4227893,,added 581 characters in body; edited title,,Getting back sums of specific entries,0,0,0,1
18005140,1,8082570,c682bfb0-6d92-4654-a3e6-ed611bcdffa5,2011-11-10T16:12:03.923,1036183,,,,getting the IP address objective C,0,0,0,0
18005770,4,8082570,d8c10687-ff94-47c7-b443-afb8f530e611,2011-11-10T16:27:02.637,595304,,"simplified title, improved spelling",,How to get the IP address,0,0,1,1
18013476,4,8082570,9ff23c90-1b5b-40dd-b13c-3e4075ac193a,2011-11-10T20:33:28.293,603977,,deleted 272 characters in body; edited tags; edited title,,"Current IP address of phone, whether connected via WiFi or 3G",1,0,1,1
177306633,1,51257928,67fad978-a0b5-4e09-b047-c74bf47fbf87,2018-07-10T05:41:53.363,4327307,,,,Passing Variable values into .bat file using Executive Process Task,0,0,0,0
177340657,4,51257928,5989bc7b-e5f0-40d3-acfc-3f05bc7fd017,2018-07-10T13:17:24.560,1507566,,deleted 4 characters in body; edited title,,Passing Variable values into .bat file using Execute Process Task,0,0,1,0
48812664,1,19232065,7f9a1700-deb8-414a-a0d0-2ce94976af71,2013-10-07T18:33:52.920,2587931,,,,c# validating XML node over a XSD file,0,0,0,0
48812877,4,19232065,7a7164f4-e814-4392-bae8-da57365fe659,2013-10-07T18:37:44.810,76337,,deleted 13 characters in body; edited title,,validating XML node over a XSD file,0,0,1,0
94985297,1,31388265,464b2bd0-ace1-4c90-a1a0-fefc94d65f15,2015-07-13T16:08:20.817,5111787,,,,C++ - String parsing through sscanf,0,0,0,0
94986563,4,31388265,aaef89d0-b1e0-45de-bd08-9329b7701550,2015-07-13T16:26:40.633,2327831,,edited tags; edited title,,String parsing through sscanf,0,0,1,0
82827484,1,28265482,521d3fd5-a0fc-48ef-8042-b712e08f725b,2015-02-01T17:20:24.703,4517075,,,,java Netbeans-How to call method from a database connection class,0,0,0,0
82831004,4,28265482,24e3cc90-c9fd-4ce6-bd07-aa98b3f24395,2015-02-01T18:38:18.323,2986537,,"fix typos and grammer, add formatting",,Java Netbeans-How to call method from a database connection class,0,0,1,0
82831627,4,28265482,6632a632-f7e0-44c9-8c9a-922efa9e00ce,2015-02-01T18:54:01.007,207421,,deleted 17 characters in body; edited tags; edited title,,How to call method from a database connection class,0,0,1,0
55316534,1,21035401,b015e1e3-afc5-45f9-88b3-ae8b9cfb04fb,2014-01-10T02:54:44.643,2225375,,,,XML to THML Tool,0,0,0,0
55318974,4,21035401,bb881332-50c9-4b20-b849-66acffdb9d85,2014-01-10T04:00:58.323,3131203,,Fixed typo in Title,,XML to HTML Tool,0,0,1,0
118542423,1,37345954,cca673c8-6488-4742-9e9d-b77581d204e3,2016-05-20T11:47:58.870,2925864,,,,MATLAB Keeping values of cell arrays when exporting to Excel,0,0,0,0
118543881,4,37345954,7e90c2f2-fc53-404c-a654-47028097fd37,2016-05-20T12:06:32.453,2338750,,edited title,,Keeping values of cell arrays when exporting to Excel,0,0,1,0
46134664,1,18483211,506660d2-d125-40cb-a224-b9aa4fdb4e24,2013-08-28T08:43:29.993,2724573,,,,Adding scrollbar to an activex control in mfc,0,0,0,0
46137236,4,18483211,1993ae6a-1c8f-41a6-98f1-f1dbe8dc18b3,2013-08-28T09:19:43.160,2152558,,Improved readability of question text.,,Adding scrollbar to an activeX control in MFC,0,0,1,0
176092818,1,50980640,3b1e7395-63b0-4be8-9457-e01de50e8692,2018-06-22T04:21:27.877,4367046,,,,"(SVG1.1) Reuse objects but now assign each object a seperate opacity, without copying all code? (SVG1.1)",0,0,0,0
176095182,4,50980640,c0863ec5-75a1-4690-a63c-20ad1d75cbf2,2018-06-22T05:31:51.173,4367046,,edited title,,"(SVG1.1) Reuse set of many objects but now assign each object a seperate opacity, without copying all code? (SVG1.1)",0,1,0,0
176178881,4,50980640,04f66055-0d2f-4282-a03d-3f5c6bc2817f,2018-06-23T07:57:01.990,1038015,,removed strange bolding and tag in title,,"Reuse set of many objects but now assign each object a separate opacity, without copying all code?",0,0,1,0
43394189,1,17547716,1c903a19-83c5-4c2c-a179-ed4dce202842,2013-07-09T12:02:00.973,2558390,,,,Delete a specific field from a database c#,0,0,0,0
43410586,4,17547716,6ed47f79-b02d-4c31-a1df-b65fcb924d1e,2013-07-09T16:43:08.150,8745,,Fixed title,,Delete a specific field from a database,0,0,1,0
28679663,1,12221808,b4168b6b-b516-4712-9df3-f0472a559ebe,2012-08-31T20:01:39.293,1329184,,,,Capured screen & convetion to Byte[] (image Comparisson methods),0,0,0,0
28680267,4,12221808,a2a8bd00-0645-4bef-8717-4eb2723c7731,2012-08-31T20:25:07.810,1329184,,edited title,,Capured screen & convetion to Byte[] (image comparison methods),0,0,1,0
28680516,4,12221808,92dca5af-d73a-4876-b7a0-a660ea91f97f,2012-08-31T20:33:16.730,13302,,deleted 4 characters in body; edited title,,Captured screen & convetion to Byte[] (image comparison methods),0,1,0,0
170587358,4,12221808,032a9002-8652-47fb-9eff-5833d68ecf51,2018-04-05T11:13:35.410,1033581,,spelling in title,,Captured screen & conversion to Byte[] (image comparison methods),0,1,0,0
90610341,1,30273623,912f876b-6417-421c-b66c-04430109831e,2015-05-16T08:45:00.047,4308258,,,,JAVASCRIPT: alternate way to get a duration of the embed file?,0,0,0,0
90633579,4,30273623,4547133d-25f2-444d-a8a7-818eb9d7e303,2015-05-16T18:48:26.737,4308258,,edited title,,JAVASCRIPT: alternate way to get a duration of a embed file?,0,0,1,0
132469273,1,40818085,eb6c2530-3dd6-4d23-bfdf-f5fd1e22e143,2016-11-26T11:58:05.187,7212993,,,,"mysql, update a colunm with multi records",0,0,0,0
162104131,4,40818085,30e5aba7-8367-4655-afac-9be29d306f30,2017-12-05T10:04:48.023,4131091,,Typo in topic,,"Mysql, update a column with multi records",0,0,1,0
44862819,1,18064654,71816ebc-87b4-420c-86a2-b6b29a7feb7b,2013-08-05T18:01:10.547,2654005,,,,"jQuery: if element found, hide only the element after",0,0,0,0
44862874,4,18064654,233217cb-e6a1-48c9-8b41-317b7d5547ce,2013-08-05T18:02:28.913,438992,,detagged title,,"If element found, hide only the element after",0,0,1,0
44862913,4,18064654,1d4f98ba-cd8b-4488-83bd-12a6ae93b1d6,2013-08-05T18:03:13.353,2654005,,added 181 characters in body; edited title,,"If element found, hide only the element after",0,0,0,1
114408379,1,36297070,00553112-c722-4552-b15f-23bfc4dc0929,2016-03-29T23:41:33.353,6118479,,,,save listbox items in databse after ordering,0,0,0,0
114420184,4,36297070,a17f9514-3e65-4cf5-8774-65662b90facc,2016-03-30T04:57:55.623,13302,,added 9 characters in body; edited title,,Save listbox items in database after ordering,1,0,1,0
110811394,1,35390284,6d162d86-cfa5-44c5-bd35-9092ff10786d,2016-02-14T09:32:41.930,5798410,,,,Extract attributes from a shortcode?,0,0,0,0
110811898,4,35390284,22929975-d60c-4eb2-be83-49241b925ce5,2016-02-14T09:48:09.350,5798410,,added 158 characters in body; edited title,,Extract attributes from wordpress video shortcode?,0,0,1,0
110812143,4,35390284,8f8a8387-1f0a-4cf4-a647-827f4ed70234,2016-02-14T09:55:19.113,5798410,,edited title,,Read and extract attributes from wordpress video shortcode? (I'm not implementing shortcodes),0,0,0,0
110813121,4,35390284,ea2c91c3-095a-4b63-95ab-0bdef4f65d89,2016-02-14T10:23:45.743,5798410,,edited title,,Read and extract attributes from wordpress video shortcode?,0,0,0,1
133406033,1,41042183,e7ba5c5b-f552-4ced-b9f4-ddbf7bf76423,2016-12-08T14:47:15.820,7267465,,,,how add image to canvas by layers?,0,0,0,0
133406288,4,41042183,1a9b32af-c27e-4e8b-a3f5-39c17455cb3c,2016-12-08T14:49:39.057,1835379,,added 234 characters in body; grammar; noise reduction.,,How add image to canvas by layers?,0,0,0,1
64783794,1,23572752,769faea9-aea7-483b-95c3-cbf4f590303c,2014-05-09T19:46:13.050,740860,,,,How to cancel MoveNext operation on tail able cursor,0,0,0,0
64784272,4,23572752,6f846e17-6fb8-46bd-9fd3-ea73868b0f0c,2014-05-09T19:53:29.077,740860,,edited title,,How to cancel MoveNext operation on tailable cursor,0,0,1,0
103229811,1,33487072,cad699ff-fac6-432f-a10e-48c30fc7db23,2015-11-02T21:16:18.017,2596787,,,,How to exit getop if two specific arguments are passed?,0,0,0,0
103238865,4,33487072,8ce48072-21ec-49f9-b209-6502fefcf6db,2015-11-03T00:26:20.863,4518274,,fix a typo,,How to exit getopt if two specific arguments are passed?,0,1,0,0
101797425,1,33124776,4bd566b2-6b03-4e19-af24-07aef772734b,2015-10-14T12:03:46.093,4869586,,,,counting integers in an array and stroing the count in another,0,0,0,0
101799764,4,33124776,d26f7bed-68c4-4531-a0b6-5b057594e7bc,2015-10-14T12:31:22.923,3297175,,Corrected Spelling,,counting integers in an array and string the count in another,1,0,0,0
101799766,4,33124776,229de9aa-5e91-46dc-a578-d11376aa2c8d,2015-10-14T12:31:22.923,1103287,,Corrected Spelling,,counting integers in an array and store the count in another,1,0,0,0
184649499,1,53023382,45fef2f8-50ff-466b-b311-47e6a609fad5,2018-10-27T15:20:14.860,7151654,,,,Python - Print all the tokens in the file that are labelled with the morphological tag,0,0,0,0
184650299,4,53023382,cd21136b-800a-456e-a18e-8f6caef933e3,2018-10-27T15:41:00.257,7117003,,edited title,,Print all the tokens in the file that are labelled with the morphological tag,0,0,1,0
169316894,1,49367315,0e822484-b976-4094-bb92-9639becd1773,2018-03-19T16:00:11.660,9516032,,,,Regex duplicate word,0,0,0,0
169322894,4,49367315,c455c3fd-2526-4d4a-ac4c-b8aa3e042542,2018-03-19T17:19:04.623,4650381,,Title made more descriptive,,Excel - Identify & replace 2nd instance of search term in string... VBA RegEx doesn't have lookbehind functionality,1,1,1,1
169322943,4,49367315,8a50d09a-ad47-45ee-9130-0603ff0e29fb,2018-03-19T17:19:49.190,8422953,,edited title,,Identify & replace 2nd instance of search term in string... VBA RegEx doesn't have lookbehind functionality,0,0,1,0
17252958,1,7775284,effe562b-ea96-47ff-a3ef-f067e2171e52,2011-10-15T02:07:45.763,373831,,,,How to call window load using c#,0,0,0,0
17253042,4,7775284,5661ccc8-dde3-4dea-ad9d-cf48b82e4d5c,2011-10-15T02:15:15.653,373831,,deleted 6 characters in body; edited title,,Need to call jQuery (window).load(function ()) using c#,0,1,0,1
115364427,1,36536062,fbbf4bc0-0e42-4af3-9a96-91acf528a10c,2016-04-10T22:03:36.893,1243255,,,,Regenerate vector of random normals using reikna,0,0,0,0
116161545,4,36536062,3a236e29-77d3-411f-8c19-189180277e65,2016-04-20T10:14:11.417,1243255,,deleted 278 characters in body; edited title,,Regenerate vector of randoms in Python,0,0,1,0
5257165,1,2571205,0d45a90b-e6fd-4f51-b2be-43db61c9c83f,2010-04-03T12:09:04.603,308283,,,,Transform OpenCV image data type to Devil image format and vice-verca,0,0,0,0
166474861,4,2571205,5c61313d-27f6-4185-b91c-e758ce7f9aaa,2018-02-08T18:27:27.363,1033581,,spelling in title,,Transform OpenCV image data type to Devil image format and vice-versa,0,0,0,1
45756390,1,18375384,2c0979de-42f5-4428-9250-d13b67bfd77f,2013-08-22T08:35:47.747,486119,,,,How to use different images iOS 6 and iOS 7 in Xcode 5 DP,0,0,0,0
49325163,4,18375384,b33d1593-76b4-4a23-b64c-fe14067b3778,2013-10-15T08:16:11.883,486119,,edited title,,How to use different images iOS 6 and iOS 7 in Xcode 5,0,0,1,0
21531289,1,9467405,42ec710d-484a-46fa-a56c-c2caf4b200e9,2012-02-27T15:17:32.513,403275,,,,Is it possible to exclude GET parameters in apache access logs?,0,0,0,0
21538890,4,9467405,dbea7819-b877-468c-aa78-bbdf1e9e0f43,2012-02-27T18:44:17.000,403275,,edited title,,Is it possible to exclude specified GET parameters in apache access logs?,0,1,0,0
84125339,1,28605825,3e33f086-0b49-4139-83c6-73413d3a55c3,2015-02-19T12:00:19.197,3896260,,,,magento: how to retrive deleted tax_class,0,0,0,0
84135597,4,28605825,3657a4f2-539b-4f20-8bba-436f6a428017,2015-02-19T14:16:48.937,2662260,,uppercase letter,,Magento: how to retrive deleted tax_class,0,0,1,0
173993781,4,28605825,2fb8a9bc-b68f-452f-b888-f1e7852d3805,2018-05-23T03:13:19.510,1033581,,spelling in title,,Magento: how to retrieve deleted tax_class,1,0,0,0
160931482,1,47369565,ba584bcf-3d3a-4785-8921-fc477a3405b4,2017-11-18T18:27:04.387,7291484,,,,Java - Connect two circles with a line,0,0,0,0
160945531,4,47369565,0a5cb2cc-cefd-4f8f-9c95-0a991c8c2a53,2017-11-19T01:51:34.040,418556,,deleted 6 characters in body,,Connect two circles with a line,0,0,1,0
182638249,1,52540201,93ffc6dd-f744-4463-a961-c390030cef7f,2018-09-27T15:14:40.347,10318520,,,,"Sql Server - Grouping a column and select Top 1 value from the other column based on the column, which is not included in the T-Sql",0,0,0,0
182642592,4,52540201,70d320b7-de08-44ee-99e5-43c37358be64,2018-09-27T16:18:38.563,13302,,added 186 characters in body; edited title,,"SQL Server - Grouping a column and select Top 1 value from the other column based on the column, which is not included in the T-Sql",0,0,1,0
1689575,1,874134,cd0e8438-098b-48a0-86af-3aefb117f785,2009-05-17T08:19:28.490,103521,,,,find if string endswith another string c++,0,0,0,0
17962544,4,874134,f9128ed1-4c72-4ec9-b835-e7e2ec9976cc,2011-11-09T13:20:20.407,201665,,Making question a sentence. Leaving 'endswith' in title (it's a function name in some languages so useful search term).,,Find if string endswith another string in C++,1,0,1,0
102323174,4,874134,a3ae4d39-3fd8-4fdc-95fb-641fd87f1177,2015-10-21T11:31:15.413,-1,,Corrected spelling,,Find if string ends with another string in C++,0,1,0,0
92841001,1,30841007,0a0def12-a8e3-4e8d-91ae-6197b1b45e14,2015-06-15T08:53:57.430,919791,,,,In ruby how can i convert this string format to a hash,0,0,0,0
92898183,4,30841007,90afdc19-1c52-41af-aa49-75bf5e084e6a,2015-06-15T22:23:10.973,908515,,edited title,,"In Ruby, how can I convert this string format to a hash",0,0,1,0
81327763,1,27877424,cc3b1573-54bc-4e1a-a6db-97596b40008e,2015-01-10T14:44:19.737,4435941,,,,How to make fibocanni method?,0,0,0,0
81327825,4,27877424,68850c32-ded9-4ba1-afd5-6d3816631bd7,2015-01-10T14:46:13.593,213136,,"Corrected spelling of ""fibonacci""",,How to make fibonacci method?,0,1,0,0
57749734,1,21699968,7ee26b89-77a4-42f5-852f-b1bea785ea71,2014-02-11T10:59:53.280,14250,,,,Adding Tooltips to checkboxes in ATL-based Dialogs,0,0,0,0
57756602,4,21699968,735693a2-7142-41c3-8f8b-c24c971d8cba,2014-02-11T12:27:13.263,14250,,added 63 characters in body; edited title,,Adding Tooltips to Checkboxes in ATL-based C++ Dialogs,0,0,1,0
57102163,1,21523062,a5a21554-9282-4812-a1de-593f90cb5b2e,2014-02-03T08:54:58.577,1650785,,,,What is AppleBasebandManager framework in iOS,0,0,0,0
57110492,4,21523062,cd3f2e79-6742-4f69-be25-6381786ba4f9,2014-02-03T10:51:28.223,1650785,,edited tags; edited title,,What is AppleBasebandManager framework in iOS 7,0,0,1,0
71345634,4,21523062,81b18d21-854b-40b7-b4be-11fad522e46c,2014-08-13T00:14:54.970,815724,,rewrite to make more intelligible,,What is AppleBasebandManager framework in iOS 7?,0,0,0,1
172691625,1,50170583,5e471610-d5f0-4141-b056-916a50fe6289,2018-05-04T08:33:40.700,1460643,,,,Mongo server time,0,0,0,0
172698346,4,50170583,04e82722-0b7f-44b3-8943-26736a21bde5,2018-05-04T10:00:13.403,2313887,,edited title,,Update with Server time For Spring Mongo,1,0,1,0
2360277,1,1205041,23fa0ae1-9724-4609-9e0c-38d19da6cdd4,2009-07-30T07:46:32.120,33707,,,,optimizing loop counters,0,0,0,0
2360306,4,1205041,fa80b45b-50fc-46ab-bce9-c15d0581b778,2009-07-30T07:51:27.960,57428,,edited tags; edited title,,How to force placing loop counters into registers?,1,0,1,0
2360982,4,1205041,d540ece3-6588-4560-bc3a-629aab8de82f,2009-07-30T09:13:20.900,33707,,Fixed spelling,,How to optimize a C for loop?,1,1,1,0
17915920,1,8046859,46921699-f950-48cf-97aa-bf90776a693e,2011-11-08T06:49:34.410,744519,,,,How to trigger browser's back event/function using Javascript?,0,0,0,0
119430580,4,8046859,0059c8c3-511a-48ee-9f2b-569bf608ed29,2016-06-01T12:49:13.250,4801920,,related tags added,,How to trigger browser's back event/function using JavaScript?,0,0,1,0
57993430,1,21767390,6e352d4e-0bc0-4095-a265-366dceda1d18,2014-02-13T22:58:44.433,547141,,,,C# - assigning values for Guid?,0,0,0,0
57993735,4,21767390,07ed9f8c-dc8a-4beb-9221-98c613afc75c,2014-02-13T23:04:41.720,209259,,edited title,,Assigning values for Nullable<Guid>,0,0,1,0
75658957,1,26404373,8e1b60c5-5ecf-4e30-8fca-c7febc3faa64,2014-10-16T12:24:53.463,1898829,,,,swift how to change keyboard type to email iOS,0,0,0,0
75659707,4,26404373,5120dc26-f858-4da2-a73f-7446d19b0b65,2014-10-16T12:33:09.940,3510202,,correct minor mistakes,,Swift how to change keyboard type to email iOS,0,0,1,0
75659709,4,26404373,02398f12-cda5-430b-8b2e-07285111b30d,2014-10-16T12:33:09.940,526547,,correct minor mistakes,,How to change UITextField keyboard type to email in Swift,0,1,1,0
47312083,1,18811511,5ae5b73d-6461-4ced-86b5-ec792eb10b20,2013-09-15T10:49:20.033,375666,,,,"Given a wrod in a text, we need to return the occurrences of anagrams",0,0,0,0
47312250,4,18811511,7ff0251a-d0f7-4eb0-a6b1-d541ac10553f,2013-09-15T10:54:55.170,375666,,edited tags,,"Given a word in a text, we need to return the occurrences of anagrams",0,0,1,0
47317178,4,18811511,08429367-2dfa-424f-bb94-cefbfa6e53bf,2013-09-15T13:28:52.350,375666,,edited title,,"Given a word and a text, we need to return the occurrences of anagrams",0,0,1,0
38344040,1,15728907,59a3ab04-e5c6-43e9-8fa5-60816f08afa5,2013-03-31T11:27:53.763,918277,,,,How can I create a rectangle inside a pannel in c#,0,0,0,0
38344177,4,15728907,90f7fc93-e5a5-4f4e-8257-2699e4a9a2f5,2013-03-31T11:33:44.793,1076305,,Language,,How can I create a rectangle inside a panel in C#?,0,0,1,0
38344339,4,15728907,4e1e700a-3a2f-46e4-bc96-933072d06c45,2013-03-31T11:40:24.880,369,,deleted 14 characters in body; edited title,,How can I draw a rectangle inside a panel in C#?,1,0,0,0
16449164,1,7449287,b31bb58c-cfd7-41e5-aca4-819adab7b8ed,2011-09-16T19:08:05.770,949409,,,,Print Array if Condition Exsits,0,0,0,0
16451523,4,7449287,af43cc90-f10a-415d-a49c-8e16c3fa0ff0,2011-09-16T20:49:04.437,238260,,spelling correction,,Print Array if Condition Exists,0,0,1,0
119765778,1,37653117,087ff543-c48a-4212-9e8d-1ad11f89eaa1,2016-06-06T08:48:04.513,6429518,,,,SQL Select take value from XML field,0,0,0,0
119774194,4,37653117,4d85e327-36b8-4dfa-a0b9-8376ab12700a,2016-06-06T10:38:36.020,5089204,,"added tags, minor changes",,SQL Select: Take value from XML field,0,0,0,1
124180898,1,38765977,3dfbaaaa-8596-43dc-af68-5b2f4a8c5838,2016-08-04T11:21:24.687,6556253,,,,Loading numpy arrays into fortran quickly,0,0,0,0
124225764,4,38765977,abe649eb-5043-4613-834e-8ff00c244980,2016-08-04T21:26:07.783,721644,,edited body; edited title,,Loading numpy arrays into Fortran quickly,0,0,1,0
56721476,1,21420029,f6a442af-a4b0-453b-ac63-0fccb22a5256,2014-01-29T00:54:31.620,3245760,,,,Need help writing a recursive algorithm in pseudocode to find a value in an array,0,0,0,0
56722400,4,21420029,a2fc3eb8-3bd2-4edc-ba61-22a16ac9fcf5,2014-01-29T01:20:17.503,3245760,,added 196 characters in body,,"Need help writing a recursive algorithm in pseudocode to find a value in an array, does my code itself look OK?",0,0,0,1
33019126,1,13812974,3b776a25-9039-4c37-a169-7df1ff0b9981,2012-12-11T02:59:53.310,639713,,,,C# : How to implement AES with IV attached to the encrypted message,0,0,0,0
33019290,4,13812974,2c155ef6-cae1-4140-a18a-9b9af27dbcf9,2012-12-11T03:06:45.353,933198,,Cleaned up the code formatting,,How to implement AES with IV attached to the encrypted message,0,0,1,0
45629134,1,18328527,51de8386-2c2a-4390-91f9-794947ce940a,2013-08-20T06:40:16.440,2698764,,,,cancelling event by iCal,0,0,0,0
45629870,4,18328527,a127b053-92a2-4d2c-b527-3b24dd6b3965,2013-08-20T06:57:28.780,894174,,"Added tags 'dday', 'icalendar' and 'cancel' as question is about canceling event in DDay iCalendar library. Updated formatting.",,Cancelling Google caledar event by iCal,1,1,0,0
183211355,4,18328527,ca866399-f3b2-4511-b6c1-ff21d9a1b612,2018-10-06T10:53:54.783,1033581,,spelling in title,,Cancelling Google calendar event by iCal,0,1,0,0
72987646,1,25705327,47db0777-254b-4fdd-a386-58c58e1508cd,2014-09-06T22:25:43.730,272671,,,,TFS Auto-deployment to destination server via proxy,0,0,0,0
72988085,4,25705327,0e2f53ce-3ea1-4a1f-9197-92413b5ea4c4,2014-09-06T22:41:27.427,272671,,edited title,,Configure TFS Autodeploy to destination server via proxy server,1,0,0,0
130552790,1,40356172,c2d18048-5f1f-4c4d-8078-d4da4fa515a9,2016-11-01T08:04:03.113,978392,,,,how to convert a double[] to double...?,0,0,0,0
130552896,4,40356172,dc540548-fe37-4076-9258-086106ba1ec5,2016-11-01T08:07:04.330,57695,,edited title,,how to convert a Double[] to double...?,0,1,0,0
130552999,4,40356172,6dc1a0c9-a32c-4c5d-8a1f-50a904dc14d0,2016-11-01T08:09:10.817,1169349,,edited title,,How to convert a Double[] to double...?,0,0,0,1
144745045,1,43815518,d42d127a-a2b8-4cae-a30d-6d99152af188,2017-05-06T00:39:28.320,7857220,,,,Ruby downcase array,0,0,0,0
144745141,4,43815518,d14da81b-ae4c-4f37-a6da-794a4cfec092,2017-05-06T00:43:53.100,1757964,,formatting,,Downcasing an array with Ruby,1,0,1,0
110673484,1,35357600,16c62b09-23dc-4385-9974-67f42b6726fb,2016-02-12T08:08:46.187,537629,,,,"C#, Datetime, how to convert RTC value from <time.h> to datetime in C#",0,0,0,0
110674085,4,35357600,1c5bfdee-e569-4dc7-bada-99522477c7cc,2016-02-12T08:18:50.363,447156,,edited title,,How to convert RTC value from <time.h> to datetime in C#?,0,0,1,0
147791339,1,44154743,2ed4616d-11d5-4e9b-92b9-0eb5ae56c8ed,2017-05-24T09:45:37.630,4261980,,,,"Php , preg_match",0,0,0,0
147949650,4,44154743,05668379-2699-4cc6-a7dc-e067707547cb,2017-05-26T07:04:42.347,2943403,,"new title, tidied up question, added tags",,Regex pattern to extract PHPSESSID value from string,1,1,1,1
102191615,1,33224203,69f80190-70fc-4a23-abe6-cc16cf3ddda9,2015-10-19T21:26:15.900,3137368,,,,Deeplinking android. What did I mis?,0,0,0,0
105407459,4,33224203,8d028a6f-2495-46c2-b389-173d082c9e2d,2015-12-01T22:21:35.370,1404407,,edit title,,How do I enable deep-linking in Android?,1,1,1,1
88567998,1,29752597,f0d216e0-5fa5-4ce2-b15d-d025e500bdc5,2015-04-20T15:51:56.600,4787535,,,,Asign Heading color to indicate content,0,0,0,0
